token;token_id;anchor_type;event_anno;event_resolve1;event_resolve2;event_resolve3;anchor_resolve;event_resolve4;final_anchor;final_event
comen;21-36;(0, 0, 'isOfType', '0');('Arriving', 'Arriving', 'Arriving', 'Arriving');Arriving;Arriving;Arriving;isOfType;Arriving;isOfType;Arriving
—;21-37;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;21-38;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
De;22-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Paliacatsche;22-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sorteringe;22-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
welck;22-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
al;22-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
geschilderde;22-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
doecken;22-7;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijn;22-8;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
";";22-9;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sal;22-10;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;22-11;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
eerder;22-12;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dan;22-13;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;22-14;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Maij;22-15;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
a.o;22-16;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;22-17;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
1628;22-18;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;22-19;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gereedt;22-20;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
wesen;22-21;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
";";22-22;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Ouer;22-23;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;22-24;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
32;22-25;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;22-26;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
E;22-27;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Pagoden;22-28;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
hadden;22-29;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'onse;22-30;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
op;22-31;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
leueringe;22-32;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gegeven;22-33;('0', '0', '0', 'evokes');('Giving', 'Giving', 'Getting', 'Buying');('Giving', 'Giving', 'Getting', 'Buying');ChangeOfPossession;ChangeOfPossession;('0', '0', '0', 'evokes');ChangeOfPossession;('0', '0', '0', 'evokes');ChangeOfPossession
ee;23-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Om;23-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;23-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Zuijdt;23-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
waren;23-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;23-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
drije;23-7;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Naijcken;23-8;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vereinicht;23-9;('0', '0', 'isOfType', '0');('Arriving', 'Arriving', 'Collaboration', 'Encounter');('Arriving', 'Arriving', 'Collaboration', 'Encounter');('Arriving', 'Arriving', 'Collaboration', 'Encounter');('Arriving', 'Arriving', 'Collaboration', 'Encounter');evokes;Collaboration;evokes;Collaboration
,;23-10;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
waer;23-11;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
door;23-12;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aipparent;23-13;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
is;23-14;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
den;23-15;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Standt;23-16;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;23-17;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
die;23-18;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Quartieren;23-19;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vrij;23-20;('0', '0', 'isOfType', '0');('0', '0', 'HavingInternalState+', '0');0;0;0;('0', '0', 'isOfType', '0');0;('0', '0', 'isOfType', '0');0
wat;23-21;('0', '0', 'isOfType', '0');('0', '0', 'HavingInternalState+', '0');0;0;0;('0', '0', 'isOfType', '0');0;('0', '0', 'isOfType', '0');0
beteren;23-22;('evokes', 'evokes', 'isOfType', 'isOfType');('HavingInternalState+', 'HavingInternalState+', 'HavingInternalState+', 'HavingInternalState+');HavingInternalState+;HavingInternalState+;HavingInternalState+;('evokes', 'evokes', 'isOfType', 'isOfType');HavingInternalState+;('evokes', 'evokes', 'isOfType', 'isOfType');HavingInternalState+
dat;23-23;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;23-24;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
datmen;23-25;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
metter;23-26;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tijt;23-27;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
goede;23-28;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
partije;23-29;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sal;23-30;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
peter;23-31;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sal;23-32;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
connen;23-33;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
becomen;23-34;('isOfType', 'isOfType', 'isOfType', 'isOfType');('Getting', 'Getting', 'Getting', 'Buying');Getting;Getting;Getting;('isOfType', 'isOfType', 'isOfType', 'isOfType');Getting;('isOfType', 'isOfType', 'isOfType', 'isOfType');Getting
.;23-35;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
eeeee;23-36;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Isen;24-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Calliacatte;24-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
geeft;24-3;('isOfType', 'isOfType', '0', '0');('Giving', 'Giving', '0', '0');('Giving', 'Giving', '0', '0');('Giving', 'Giving', '0', '0');('Giving', 'Giving', '0', '0');('isOfType', 'isOfType', '0', '0');('Giving', 'Giving', '0', '0');('isOfType', 'isOfType', '0', '0');('Giving', 'Giving', '0', '0')
het;24-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Goudt;24-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;24-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Guinea;24-7;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
10½;24-8;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
8r;24-9;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;24-10;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
cento;24-11;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
advance;24-12;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;24-13;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
was;24-14;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
t'Cattoen;24-15;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
daer;24-16;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soo;24-17;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dier;24-18;('0', '0', 'evokes', '0');('Increasing', 'Increasing', 'HavingInternalState+', 'Increasing');Increasing;Increasing;Increasing;('0', '0', 'evokes', '0');Increasing;('0', '0', 'evokes', '0');Increasing
,;24-19;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
als;24-20;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;24-21;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
lange;24-22;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jaren;24-23;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;24-24;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
geweest;24-25;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
is;24-26;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Pr.;24-27;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Madilwals;24-28;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;24-29;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
continueerden;24-30;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;24-31;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Mooren;24-32;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
haere;24-33;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Monovolien;24-34;('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');evokes;Trade;evokes;Trade
ende;24-35;('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict')
Qquardt;24-36;('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');evokes ;BeingInARelationship;evokes ;BeingInARelationship
tractement;24-37;('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');('BeingInARelationship', 'BeingInARelationship', '0', 'BeingInConflict');evokes ;BeingInARelationship;evokes ;BeingInARelationship
t'ontwaerts;24-38;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
";";24-39;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Met;24-40;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niemant;24-41;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
anders;24-42;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dan;24-43;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;24-44;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
drije;24-45;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
deee;24-46;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
pachters;24-47;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;24-48;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mochten;24-49;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'onse;24-50;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aldaer;24-51;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
handelen;24-52;('isOfType', 'isOfType', 'isOfType', 'isOfType');('FinancialTransaction', 'FinancialTransaction', 'FinancialTransaction', 'FinancialTransaction');FinancialTransaction;FinancialTransaction;FinancialTransaction;('isOfType', 'isOfType', 'isOfType', 'isOfType');FinancialTransaction;('isOfType', 'isOfType', 'isOfType', 'isOfType');FinancialTransaction
";";24-53;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Ende;24-54;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
noch;24-55;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
werdt;24-56;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
haer;24-57;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
opgedicongen;24-58;('0', '0', '0', '0');('ForceToAct', 'ForceToAct', '0', 'Trade');('ForceToAct', 'ForceToAct', '0', 'Trade');('ForceToAct', 'ForceToAct', '0', 'Trade');('ForceToAct', 'ForceToAct', '0', 'Trade');isOfType;ForceToAct;isOfType;ForceToAct
sulcken;24-59;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sorteringe;24-60;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
als;24-61;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sij;24-62;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
selfs;24-63;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
willen;24-64;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
:;24-65;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Waer;24-66;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tegen;24-67;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;24-68;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soete;24-69;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
middelen;24-70;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;24-71;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;24-72;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
doen;24-73;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
is;24-74;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;24-75;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Soo;24-76;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;24-77;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
liberteijt;24-78;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vanden;24-79;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
handel;24-80;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gelijck;24-81;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mede;24-82;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voldoeninge;24-83;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;24-84;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'affgedrongen;24-85;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
U;24-86;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
E;24-87;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Nagoden;24-88;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;24-89;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;24-90;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;24-91;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
andere;24-92;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
geledene;24-93;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
schaden;24-94;('evokes', 'evokes', '0', '0');('BeingDamaged', 'BeingDamaged', '0', 'HavingInternalState-');('BeingDamaged', 'BeingDamaged', '0', 'HavingInternalState-');('BeingDamaged', 'BeingDamaged', '0', 'HavingInternalState-');('BeingDamaged', 'BeingDamaged', '0', 'HavingInternalState-');('evokes', 'evokes', '0', '0');('BeingDamaged', 'BeingDamaged', '0', 'HavingInternalState-');('evokes', 'evokes', '0', '0');('BeingDamaged', 'BeingDamaged', '0', 'HavingInternalState-')
ende;24-95;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Interesten;24-96;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
meer;24-97;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;24-98;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
begeeren;24-99;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bebonnen;24-100;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;24-101;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
anders;24-102;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;24-103;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
doen;24-104;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
als;24-105;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ons;24-106;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
volck;24-107;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;24-108;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
goederen;24-109;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voor;24-110;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
reen;24-111;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tijt;24-112;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
e;24-113;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
1;25-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
„;25-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
90;25-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
t;25-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ked;25-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ee;26-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;26-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ve;27-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
een;27-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Diamanten;28-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijn;28-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
daer;28-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
noch;28-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
wel;28-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;28-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
becomen;28-7;('isOfType', 'isOfType', 'isOfType', '0');('Getting', 'Getting', 'Getting', 'Getting');Getting;Getting;Getting;('isOfType', 'isOfType', 'isOfType', '0');Getting;('isOfType', 'isOfType', 'isOfType', '0');Getting
,;28-8;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
maer;28-9;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dier;28-10;('0', '0', 'isOfType', '0');('0', '0', 'HavingInternalState+', 'Increasing');('0', '0', 'HavingInternalState+', 'Increasing');('0', '0', 'HavingInternalState+', 'Increasing');('0', '0', 'HavingInternalState+', 'Increasing');('0', '0', 'isOfType', '0');('0', '0', 'HavingInternalState+', 'Increasing');('0', '0', 'isOfType', '0');('0', '0', 'HavingInternalState+', 'Increasing')
eeen;29-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tijt;30-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;30-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
masilupats;30-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;30-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;30-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
lichten;30-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;30-7;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
eenige;30-8;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Scheepen;30-9;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;30-10;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;30-11;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mlaenden;30-12;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Februarij;30-13;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;30-14;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Meert;30-15;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
daer;30-16;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voor;30-17;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;30-18;('isOfType', 'isOfType', '0', '0');('BeingAtAPlace', 'BeingAtAPlace', 'HavingInPossession', '0');('BeingAtAPlace', 'BeingAtAPlace', 'HavingInPossession', '0');('BeingAtAPlace', 'BeingAtAPlace', 'HavingInPossession', '0');('BeingAtAPlace', 'BeingAtAPlace', 'HavingInPossession', '0');evokes;BeingAtAPlace;evokes;BeingAtAPlace
houden;30-19;('isOfType', 'isOfType', '0', '0');('BeingAtAPlace', 'BeingAtAPlace', 'HavingInPossession', '0');('BeingAtAPlace', 'BeingAtAPlace', 'HavingInPossession', '0');('BeingAtAPlace', 'BeingAtAPlace', 'HavingInPossession', '0');('BeingAtAPlace', 'BeingAtAPlace', 'HavingInPossession', '0');evokes;BeingAtAPlace;evokes;BeingAtAPlace
,;30-20;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
om;30-21;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ons;30-22;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;30-23;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
t'iloorsche;30-24;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
-;30-25;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Vaertuijch;30-26;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;30-27;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verseeckeren;30-28;('0', '0', '0', 'evokes');('0', '0', 'TakingUnderControl', 'TakingSomeoneUnderControl');('0', '0', 'TakingUnderControl', 'TakingSomeoneUnderControl');('0', '0', 'TakingUnderControl', 'TakingSomeoneUnderControl');('0', '0', 'TakingUnderControl', 'TakingSomeoneUnderControl');isOfType;TakingUnderControl ;isOfType;TakingUnderControl 
,;30-29;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
en;30-30;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;30-31;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Grooten;30-32;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bij;30-33;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dien;30-34;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
middel;30-35;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;30-36;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
constringeren;30-37;('0', '0', '0', 'isOfType');('ForceToAct', 'ForceToAct', 'ForceToAct', 'Miscellaneous');ForceToAct;ForceToAct;ForceToAct;isOfType;ForceToAct;isOfType;ForceToAct
tot;30-38;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
restauratie;30-39;('evokes', 'evokes', '0', '0');('Repairing', 'Repairing', '0', 'HavingInternalState+');('Repairing', 'Repairing', '0', 'HavingInternalState+');('Repairing', 'Repairing', '0', 'HavingInternalState+');('Repairing', 'Repairing', '0', 'HavingInternalState+');evokes;HavingInternalState+;evokes;HavingInternalState+
vande;30-40;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
geleden;30-41;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Interesten;30-42;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;30-43;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
